,Year,Month,Day,height_cm,weight_kg,wage_usd,wage_usd,release_clause_usd,team_position,contract_valid_until
12463,2019.0,7.0,3.0,184,70,2140.0,2140.0,648420.0,RES,2022.0
12464,2019.0,1.0,8.0,182,71,1070.0,1070.0,673030.0,RCM,2022.0
12465,2014.0,7.0,1.0,174,63,2140.0,2140.0,774680.0,RM,2025.0
12466,2020.0,1.0,6.0,190,75,2140.0,2140.0,673030.0,SUB,2023.0
12467,2016.0,7.0,1.0,186,78,3210.0,3210.0,715830.0,RES,2022.0
12468,2018.0,7.0,20.0,180,70,3210.0,3210.0,943740.0,RES,2021.0
12469,2020.0,1.0,15.0,178,73,3210.0,3210.0,816410.0,LS,2022.0
12470,2014.0,8.0,1.0,184,76,2140.0,2140.0,602410.0,SUB,2021.0
12471,2020.0,8.0,3.0,180,79,1070.0,1070.0,774680.0,SUB,2023.0
12472,2019.0,1.0,4.0,188,80,1070.0,1070.0,814270.0,SUB,2025.0
12473,2019.0,8.0,10.0,179,75,1070.0,1070.0,927690.0,SUB,2021.0
12474,2018.0,7.0,1.0,193,88,2140.0,2140.0,762910.0,SUB,2022.0
12475,2020.0,8.0,31.0,178,70,1070.0,1070.0,673030.0,SUB,2021.0
12476,2019.0,9.0,2.0,186,66,2140.0,2140.0,693360.0,SUB,2021.0
12477,2020.0,8.0,26.0,195,90,2140.0,2140.0,830320.0,RCB,2022.0
12478,2018.0,7.0,1.0,182,73,2140.0,2140.0,774680.0,SUB,2021.0
12480,2015.0,11.0,16.0,178,75,3210.0,3210.0,1029340.0000000001,SUB,2021.0
12481,2020.0,8.0,1.0,181,76,2140.0,2140.0,724390.0,ST,2022.0
12482,2018.0,1.0,1.0,187,82,3210.0,3210.0,673030.0,SUB,2021.0
12483,2020.0,8.0,1.0,188,80,1070.0,1070.0,648420.0,SUB,2022.0
12484,2018.0,8.0,15.0,193,81,2140.0,2140.0,533930.0,RES,2022.0
12485,2016.0,4.0,1.0,171,68,2140.0,2140.0,624880.0,RES,2021.0
12486,2019.0,7.0,3.0,187,78,856.0,856.0,774680.0,SUB,2021.0
12487,2019.0,1.0,8.0,175,74,1070.0,1070.0,673030.0,ST,2021.0
12488,2020.0,1.0,1.0,180,74,695.5,695.5,724390.0,SUB,2022.0
12489,2020.0,6.0,29.0,182,80,2140.0,2140.0,976910.0,SUB,2023.0
12490,2018.0,8.0,11.0,168,64,2140.0,2140.0,673030.0,RES,2021.0
12491,2020.0,8.0,17.0,167,66,2140.0,2140.0,774680.0,SUB,2023.0
12492,2020.0,7.0,29.0,177,76,3210.0,3210.0,761840.0,SUB,2021.0
12493,2019.0,1.0,20.0,170,66,535.0,535.0,1012220.0000000001,SUB,2024.0
12494,2019.0,1.0,1.0,179,70,535.0,535.0,1012220.0000000001,SUB,2024.0
12495,2020.0,1.0,20.0,165,62,535.0,535.0,1177000.0,RM,2021.0
12496,2020.0,7.0,10.0,184,80,3210.0,3210.0,774680.0,SUB,2022.0
12497,2020.0,7.0,30.0,190,85,2140.0,2140.0,571380.0,SUB,2022.0
12498,2019.0,7.0,1.0,180,84,1070.0,1070.0,533930.0,SUB,2021.0
12499,2020.0,8.0,1.0,190,80,2140.0,2140.0,495410.0,SUB,2022.0
12500,2018.0,2.0,14.0,190,88,1070.0,1070.0,461170.0,SUB,2022.0
12501,2019.0,8.0,26.0,188,79,3210.0,3210.0,652700.0,SUB,2021.0
12502,2019.0,7.0,3.0,180,70,2140.0,2140.0,634510.0,GK,2021.0
12503,2019.0,7.0,3.0,195,78,2140.0,2140.0,715830.0,RES,2022.0
12504,2019.0,7.0,15.0,183,78,1070.0,1070.0,634510.0,SUB,2021.0
12505,2020.0,1.0,23.0,186,76,3210.0,3210.0,927690.0,ST,2023.0
12506,2019.0,1.0,30.0,176,70,535.0,535.0,1070000.0,SUB,2020.0
12507,2019.0,7.0,8.0,186,79,1070.0,1070.0,530720.0,SUB,2021.0
12508,2020.0,7.0,24.0,177,66,3210.0,3210.0,854930.0,SUB,2024.0
12509,2020.0,8.0,5.0,185,70,1070.0,1070.0,693360.0,SUB,2024.0
12510,2016.0,7.0,1.0,180,75,1070.0,1070.0,781100.0,SUB,2021.0
12511,2018.0,6.0,9.0,176,73,4280.0,4280.0,738300.0,RCB,2021.0
12512,2018.0,1.0,5.0,184,70,3210.0,3210.0,878470.0,LCM,2021.0
12513,2020.0,1.0,5.0,189,82,2140.0,2140.0,567100.0,SUB,2022.0
12514,2017.0,1.0,31.0,176,72,2140.0,2140.0,685870.0,SUB,2025.0
12515,2018.0,7.0,1.0,172,66,3210.0,3210.0,734020.0,SUB,2021.0
12516,2013.0,7.0,1.0,191,81,1070.0,1070.0,530720.0,SUB,2023.0
12517,2019.0,7.0,1.0,180,78,2140.0,2140.0,571380.0,SUB,2021.0
12518,2020.0,7.0,16.0,180,75,3210.0,3210.0,774680.0,SUB,2022.0
12519,2014.0,7.0,21.0,180,75,749.0,749.0,652700.0,SUB,2021.0
12520,2019.0,7.0,17.0,189,85,1016.5000000000001,1016.5000000000001,673030.0,SUB,2021.0
12521,2016.0,2.0,26.0,186,78,3210.0,3210.0,695500.0,LCB,2020.0
12522,2014.0,1.0,1.0,188,81,802.5,802.5,496480.0,GK,2022.0
12523,2014.0,1.0,1.0,182,72,2140.0,2140.0,830320.0,LCB,2022.0
12524,2020.0,8.0,7.0,180,73,2140.0,2140.0,1070000.0,RES,2023.0
12525,2018.0,7.0,1.0,182,77,1070.0,1070.0,683730.0,RES,2022.0
12526,2019.0,6.0,11.0,175,66,1070.0,1070.0,927690.0,RES,2021.0
12527,2020.0,1.0,31.0,186,75,7490.0,7490.0,953370.0,RES,2025.0
12528,2020.0,7.0,27.0,185,74,2140.0,2140.0,927690.0,RW,2023.0
12529,2018.0,6.0,1.0,175,67,2140.0,2140.0,673030.0,SUB,2020.0
12530,2020.0,7.0,11.0,162,65,3210.0,3210.0,902010.0,RES,2025.0
12531,2019.0,1.0,12.0,185,78,695.5,695.5,602410.0,CM,2020.0
12532,2015.0,7.0,1.0,191,88,3210.0,3210.0,564960.0,SUB,2025.0
12533,2015.0,7.0,1.0,188,84,1070.0,1070.0,582080.0,SUB,2021.0
12534,2017.0,7.0,20.0,178,72,1016.5000000000001,1016.5000000000001,774680.0,CAM,2021.0
12535,2020.0,7.0,31.0,185,87,1016.5000000000001,1016.5000000000001,567100.0,SUB,2023.0
12536,2020.0,1.0,8.0,186,81,749.0,749.0,567100.0,RM,2023.0
12537,2020.0,2.0,1.0,155,57,1070.0,1070.0,673030.0,SUB,2023.0
12538,2018.0,7.0,31.0,175,70,1070.0,1070.0,567100.0,RB,2023.0
12539,2019.0,1.0,31.0,174,75,5350.0,5350.0,888100.0,SUB,2021.0
12540,2020.0,2.0,1.0,185,75,1070.0,1070.0,927690.0,SUB,2021.0
12541,2018.0,7.0,1.0,165,54,2140.0,2140.0,724390.0,LM,2021.0
12542,2019.0,7.0,1.0,189,82,2140.0,2140.0,652700.0,SUB,2021.0
12543,2019.0,7.0,1.0,193,88,2140.0,2140.0,461170.0,SUB,2020.0
12544,2017.0,2.0,2.0,175,61,7490.0,7490.0,902010.0,SUB,2022.0
12545,2020.0,8.0,31.0,172,69,2140.0,2140.0,1070000.0,RES,2022.0
12546,2019.0,1.0,21.0,185,80,1070.0,1070.0,673030.0,SUB,2021.0
12547,2019.0,6.0,24.0,178,81,856.0,856.0,734020.0,LCM,2021.0
12548,2020.0,1.0,24.0,186,81,2140.0,2140.0,902010.0,SUB,2023.0
12549,2020.0,1.0,1.0,184,77,535.0,535.0,1177000.0,RES,2021.0
12550,2020.0,2.0,10.0,174,68,1070.0,1070.0,609900.0,SUB,2021.0
12551,2019.0,2.0,13.0,188,82,1070.0,1070.0,547840.0,RES,2023.0
12552,2017.0,1.0,1.0,187,82,963.0,963.0,567100.0,LB,2020.0
12553,2019.0,9.0,13.0,177,73,2140.0,2140.0,724390.0,SUB,2021.0
12554,2020.0,8.0,4.0,177,70,3210.0,3210.0,724390.0,SUB,2022.0
12555,2019.0,7.0,3.0,173,66,3210.0,3210.0,826040.0,SUB,2024.0
12557,2018.0,1.0,1.0,178,74,535.0,535.0,1177000.0,RES,2020.0
12558,2013.0,1.0,1.0,182,78,535.0,535.0,1070000.0,RES,2024.0
12559,2020.0,1.0,1.0,190,86,535.0,535.0,833530.0,SUB,2021.0
12560,2020.0,1.0,31.0,187,77,5350.0,5350.0,943740.0,SUB,2021.0
12561,2020.0,1.0,8.0,182,75,2140.0,2140.0,673030.0,ST,2022.0
12562,2018.0,7.0,1.0,183,70,2140.0,2140.0,774680.0,SUB,2021.0
12563,2014.0,7.0,1.0,175,67,1016.5000000000001,1016.5000000000001,774680.0,LM,2021.0
12564,2019.0,7.0,1.0,188,79,3210.0,3210.0,731880.0,SUB,2022.0
12565,2016.0,7.0,1.0,176,70,2140.0,2140.0,731880.0,SUB,2021.0
12566,2017.0,1.0,1.0,198,94,1070.0,1070.0,531790.0,SUB,2020.0
12567,2018.0,7.0,1.0,185,72,3210.0,3210.0,878470.0,RCM,2022.0
12568,2019.0,8.0,27.0,183,78,8560.0,8560.0,772540.0,RES,2021.0
12569,2020.0,9.0,17.0,183,73,963.0,963.0,567100.0,SUB,2020.0
12570,2015.0,2.0,2.0,192,82,4280.0,4280.0,652700.0,RCB,2021.0
12571,2016.0,7.0,1.0,173,72,5350.0,5350.0,878470.0,SUB,2021.0
12572,2017.0,7.0,23.0,188,86,2140.0,2140.0,731880.0,SUB,2020.0
12573,2016.0,7.0,28.0,178,80,3210.0,3210.0,781100.0,RCB,2021.0
12574,2018.0,7.0,13.0,184,76,2140.0,2140.0,651630.0,RES,2021.0
12575,2019.0,7.0,6.0,190,75,1070.0,1070.0,571380.0,SUB,2021.0
12576,2020.0,7.0,1.0,186,80,3210.0,3210.0,734020.0,SUB,2021.0
12577,2020.0,1.0,15.0,183,70,2140.0,2140.0,781100.0,SUB,2021.0
12578,2018.0,4.0,4.0,175,61,1016.5000000000001,1016.5000000000001,637720.0,SUB,2021.0
12579,2020.0,1.0,30.0,174,64,1070.0,1070.0,637720.0,RCM,2022.0
12580,2019.0,7.0,24.0,172,72,2140.0,2140.0,567100.0,RB,2020.0
12581,2019.0,7.0,1.0,196,84,3210.0,3210.0,567100.0,RCB,2023.0
12583,2019.0,1.0,31.0,172,70,1070.0,1070.0,609900.0,SUB,2021.0
12584,2020.0,1.0,8.0,178,74,963.0,963.0,567100.0,LM,2020.0
12585,2019.0,11.0,13.0,183,71,2140.0,2140.0,758630.0,SUB,2021.0
12587,2019.0,2.0,25.0,183,77,2140.0,2140.0,695500.0,SUB,2021.0
12588,2020.0,2.0,19.0,191,88,1070.0,1070.0,547840.0,SUB,2020.0
12589,2020.0,1.0,4.0,184,84,1070.0,1070.0,531790.0,LCB,2021.0
12590,2020.0,1.0,9.0,188,82,2140.0,2140.0,612040.0,SUB,2021.0
12591,2020.0,7.0,22.0,194,90,1070.0,1070.0,495410.0,SUB,2021.0
12592,2020.0,7.0,1.0,183,69,3210.0,3210.0,759700.0,SUB,2023.0
12593,2019.0,1.0,15.0,185,82,5350.0,5350.0,832460.0,RCB,2024.0
12594,2020.0,8.0,18.0,181,72,2140.0,2140.0,652700.0,SUB,2022.0
12595,2020.0,6.0,19.0,185,83,1070.0,1070.0,731880.0,LCB,2024.0
12596,2016.0,7.0,12.0,180,73,2140.0,2140.0,586360.0,GK,2021.0
12597,2020.0,2.0,1.0,182,83,2140.0,2140.0,570310.0,SUB,2020.0
12598,2020.0,8.0,17.0,188,79,2140.0,2140.0,586360.0,SUB,2022.0
12599,2019.0,1.0,31.0,185,77,2140.0,2140.0,683730.0,RCB,2023.0
12600,2020.0,7.0,20.0,183,69,2140.0,2140.0,731880.0,LCB,2022.0
12601,2020.0,8.0,3.0,191,82,3210.0,3210.0,683730.0,CB,2022.0
12602,2020.0,8.0,1.0,183,85,2140.0,2140.0,531790.0,SUB,2022.0
12603,2018.0,6.0,27.0,184,84,4280.0,4280.0,830320.0,SUB,2021.0
12604,2020.0,1.0,5.0,190,85,2140.0,2140.0,425860.0,SUB,2024.0
12605,2020.0,1.0,9.0,181,77,1070.0,1070.0,602410.0,LCM,2022.0
12606,2019.0,8.0,8.0,175,71,6420.0,6420.0,951230.0,SUB,2022.0
12607,2019.0,7.0,23.0,188,78,1070.0,1070.0,586360.0,SUB,2021.0
12608,2012.0,1.0,5.0,186,76,2140.0,2140.0,496480.0,SUB,2024.0
12609,2020.0,9.0,7.0,185,84,4280.0,4280.0,806780.0,SUB,2022.0
12611,2019.0,1.0,21.0,191,88,3210.0,3210.0,602410.0,LS,2021.0
12612,2019.0,8.0,6.0,180,76,4280.0,4280.0,830320.0,ST,2021.0
12613,2012.0,9.0,1.0,175,70,1070.0,1070.0,531790.0,SUB,2021.0
12614,2019.0,1.0,3.0,182,74,2140.0,2140.0,602410.0,LS,2021.0
12615,2014.0,7.0,1.0,182,82,1070.0,1070.0,457960.0,SUB,2025.0
12616,2020.0,8.0,4.0,181,74,3210.0,3210.0,648420.0,SUB,2022.0
12617,2015.0,7.0,8.0,175,73,1070.0,1070.0,878470.0,RM,2021.0
12618,2019.0,7.0,17.0,187,76,1070.0,1070.0,571380.0,RDM,2021.0
12619,2020.0,1.0,21.0,173,72,3210.0,3210.0,693360.0,RCM,2021.0
12620,2019.0,1.0,31.0,185,80,2140.0,2140.0,988680.0,SUB,2022.0
12621,2018.0,10.0,13.0,180,78,2140.0,2140.0,552120.0,SUB,2025.0
12622,2016.0,1.0,1.0,185,84,1070.0,1070.0,425860.0,SUB,2025.0
12623,2019.0,7.0,3.0,186,73,2140.0,2140.0,693360.0,LB,2023.0
12625,2020.0,1.0,13.0,173,74,2140.0,2140.0,531790.0,SUB,2025.0
12626,2019.0,1.0,15.0,182,76,3210.0,3210.0,602410.0,SUB,2021.0
12627,2019.0,1.0,1.0,180,79,535.0,535.0,833530.0,SUB,2023.0
12628,2019.0,11.0,22.0,178,77,2140.0,2140.0,612040.0,RES,2021.0
12630,2016.0,1.0,1.0,175,71,1070.0,1070.0,531790.0,SUB,2023.0
12632,2017.0,7.0,19.0,187,81,4280.0,4280.0,693360.0,RCM,2022.0
12633,2019.0,5.0,23.0,172,73,535.0,535.0,1034690.0000000001,LM,2023.0
12634,2019.0,2.0,12.0,175,75,2140.0,2140.0,715830.0,RES,2020.0
12635,2020.0,1.0,3.0,176,72,3210.0,3210.0,878470.0,RS,2022.0
12636,2020.0,1.0,17.0,191,75,2140.0,2140.0,830320.0,ST,2021.0
12637,2019.0,7.0,1.0,179,76,1070.0,1070.0,693360.0,SUB,2021.0
12638,2019.0,1.0,22.0,183,79,802.5,802.5,734020.0,SUB,2022.0
12639,2018.0,7.0,1.0,197,85,6420.0,6420.0,624880.0,RES,2023.0
12640,2020.0,1.0,7.0,180,78,535.0,535.0,1012220.0000000001,RCM,2023.0
12642,2012.0,3.0,30.0,170,69,1070.0,1070.0,637720.0,SUB,2021.0
12643,2018.0,6.0,28.0,183,73,6420.0,6420.0,612040.0,SUB,2021.0
12644,2018.0,7.0,6.0,176,73,2140.0,2140.0,739370.0,RES,2021.0
12645,2012.0,7.0,1.0,186,79,2140.0,2140.0,571380.0,RCB,2022.0
12646,2018.0,1.0,1.0,180,77,2140.0,2140.0,514670.00000000006,SUB,2021.0
12647,2020.0,2.0,18.0,192,83,2140.0,2140.0,533930.0,RCB,2021.0
12648,2020.0,8.0,4.0,185,83,1070.0,1070.0,533930.0,LCB,2022.0
12649,2018.0,7.0,6.0,185,83,3210.0,3210.0,496480.0,CB,2021.0
12650,2019.0,7.0,1.0,176,70,909.5,909.5,693360.0,SUB,2021.0
12651,2019.0,8.0,3.0,187,86,2140.0,2140.0,571380.0,RES,2021.0
12652,2019.0,3.0,29.0,174,73,535.0,535.0,892380.0,LCM,2020.0
12653,2019.0,7.0,1.0,174,71,535.0,535.0,1070000.0,SUB,2024.0
12654,2016.0,7.0,1.0,182,73,535.0,535.0,1070000.0,SUB,2024.0
12655,2016.0,7.0,5.0,172,70,535.0,535.0,1012220.0000000001,RB,2024.0
12656,2018.0,1.0,1.0,191,85,749.0,749.0,531790.0,LCM,2020.0
12657,2020.0,1.0,1.0,180,76,535.0,535.0,654840.0,SUB,2024.0
12658,2020.0,8.0,27.0,192,85,1070.0,1070.0,457960.0,GK,2022.0
12659,2019.0,7.0,1.0,188,83,2140.0,2140.0,533930.0,LCB,2021.0
12660,2020.0,7.0,20.0,180,73,535.0,535.0,892380.0,SUB,2021.0
12661,2020.0,8.0,24.0,193,77,2140.0,2140.0,698710.0,RES,2023.0
12662,2017.0,7.0,1.0,186,83,2140.0,2140.0,243960.0,SUB,2021.0
12663,2020.0,1.0,1.0,183,83,2140.0,2140.0,131610.0,RCB,2021.0
12664,2020.0,1.0,27.0,189,85,3210.0,3210.0,59920.0,RES,2021.0
12665,2016.0,7.0,1.0,190,93,588.5,588.5,202230.0,LS,2021.0
12666,2019.0,7.0,16.0,193,89,963.0,963.0,59920.0,SUB,2021.0
12667,2014.0,7.0,1.0,188,85,2140.0,2140.0,49220.0,SUB,2021.0
12668,2020.0,8.0,7.0,180,74,3210.0,3210.0,262150.0,CB,2021.0
12669,2017.0,8.0,14.0,185,74,2140.0,2140.0,104860.0,RES,2021.0
12670,2015.0,1.0,1.0,188,87,535.0,535.0,57780.0,GK,2020.0
12671,2017.0,8.0,31.0,193,87,2140.0,2140.0,299600.0,GK,2021.0
12672,2008.0,8.0,16.0,180,72,2140.0,2140.0,202230.0,LB,2021.0
12673,2019.0,7.0,11.0,180,74,2140.0,2140.0,206510.0,SUB,2021.0
12674,2020.0,8.0,13.0,180,80,4280.0,4280.0,262150.0,SUB,2021.0
12675,2020.0,8.0,12.0,180,70,2140.0,2140.0,243960.0,SUB,2021.0
12676,2006.0,1.0,1.0,179,83,1070.0,1070.0,368080.0,SUB,2020.0
12677,2020.0,7.0,17.0,170,64,5350.0,5350.0,561750.0,SUB,2021.0
12678,2020.0,6.0,2.0,181,79,1070.0,1070.0,201160.0,SUB,2025.0
12679,2012.0,6.0,1.0,170,64,2140.0,2140.0,356310.0,RM,2021.0
12680,2017.0,7.0,3.0,185,77,2140.0,2140.0,514670.00000000006,LCB,2021.0
12681,2018.0,5.0,23.0,180,77,2140.0,2140.0,514670.00000000006,SUB,2021.0
12682,2020.0,7.0,23.0,178,74,963.0,963.0,455820.0,SUB,2020.0
12683,2019.0,7.0,11.0,176,79,4280.0,4280.0,411950.0,SUB,2021.0
12684,2020.0,8.0,6.0,185,73,3210.0,3210.0,318860.0,CB,2021.0
12685,2020.0,8.0,18.0,188,83,3210.0,3210.0,321000.0,SUB,2021.0
12686,2018.0,7.0,1.0,180,73,3210.0,3210.0,655910.0,LCM,2021.0
12687,2019.0,7.0,1.0,188,79,3210.0,3210.0,337050.0,RCM,2021.0
12688,2020.0,7.0,28.0,189,87,1070.0,1070.0,93090.0,RES,2021.0
12689,2019.0,11.0,15.0,170,67,3210.0,3210.0,431210.0,RB,2021.0
12690,2019.0,7.0,1.0,180,68,2140.0,2140.0,318860.0,LCB,2022.0
12691,2019.0,8.0,2.0,191,82,3210.0,3210.0,514670.00000000006,LCB,2021.0
12692,2017.0,8.0,19.0,170,64,2140.0,2140.0,582080.0,SUB,2024.0
12693,2020.0,9.0,16.0,187,80,2140.0,2140.0,264290.0,SUB,2021.0
12694,2019.0,7.0,1.0,175,74,4280.0,4280.0,655910.0,SUB,2021.0
12695,2020.0,7.0,20.0,183,78,2140.0,2140.0,514670.00000000006,RCM,2022.0
12696,2020.0,9.0,18.0,180,74,1070.0,1070.0,468660.0,SUB,2020.0
12697,2016.0,6.0,24.0,189,90,963.0,963.0,47080.0,GK,2020.0
12698,2015.0,2.0,27.0,186,77,2140.0,2140.0,265360.0,RES,2020.0
12700,2017.0,12.0,1.0,184,80,856.0,856.0,455820.0,SUB,2020.0
12701,2014.0,1.0,2.0,182,80,2140.0,2140.0,216140.0,RCB,2023.0
12702,2015.0,6.0,30.0,183,70,2140.0,2140.0,374500.0,GK,2022.0
12703,2019.0,1.0,21.0,180,73,2140.0,2140.0,431210.0,SUB,2021.0
12704,2020.0,7.0,1.0,195,89,3210.0,3210.0,468660.0,GK,2022.0
12705,2019.0,1.0,12.0,184,80,1070.0,1070.0,434420.0,LCM,2020.0
12706,2020.0,8.0,6.0,186,78,4280.0,4280.0,701920.0,LS,2022.0
12707,2020.0,1.0,1.0,180,70,535.0,535.0,253590.00000000003,RCB,2021.0
12708,2015.0,7.0,16.0,189,79,1070.0,1070.0,434420.0,SUB,2022.0
12709,2020.0,1.0,24.0,188,87,3210.0,3210.0,655910.0,ST,2021.0
12710,2008.0,1.0,11.0,183,74,1070.0,1070.0,434420.0,SUB,2022.0
12711,2018.0,7.0,1.0,193,76,3210.0,3210.0,561750.0,CB,2021.0
12712,2020.0,2.0,1.0,196,87,2140.0,2140.0,374500.0,SUB,2021.0
12713,2020.0,6.0,10.0,186,82,1070.0,1070.0,501830.00000000006,RES,2021.0
12714,2019.0,8.0,29.0,188,80,2140.0,2140.0,459030.0,SUB,2021.0
12715,2019.0,5.0,30.0,183,76,2140.0,2140.0,449400.0,SUB,2021.0
12716,2019.0,10.0,24.0,185,72,535.0,535.0,414090.0,RM,2023.0
12717,2019.0,9.0,26.0,170,64,2140.0,2140.0,506110.00000000006,SUB,2021.0
12718,2015.0,7.0,1.0,184,87,3210.0,3210.0,401250.0,SUB,2021.0
12719,2018.0,7.0,1.0,175,73,1070.0,1070.0,543560.0,RM,2021.0
12720,2019.0,1.0,31.0,178,68,2140.0,2140.0,655910.0,LCM,2021.0
12721,2019.0,7.0,1.0,173,64,3210.0,3210.0,655910.0,SUB,2021.0
12722,2019.0,7.0,4.0,183,78,2140.0,2140.0,608830.0,RCB,2021.0
12723,2020.0,8.0,1.0,185,76,5350.0,5350.0,701920.0,LS,2022.0
12724,2018.0,9.0,3.0,194,86,2140.0,2140.0,346680.0,LCB,2021.0
12725,2018.0,1.0,4.0,180,73,1070.0,1070.0,434420.0,SUB,2023.0
12726,2017.0,1.0,3.0,191,84,856.0,856.0,321000.0,SUB,2020.0
12727,2017.0,2.0,2.0,191,86,5350.0,5350.0,291040.0,SUB,2023.0
12728,2019.0,2.0,22.0,186,77,1070.0,1070.0,468660.0,SUB,2023.0
12729,2019.0,1.0,6.0,197,93,2140.0,2140.0,333840.0,SUB,2020.0
12730,2020.0,8.0,12.0,190,83,2140.0,2140.0,317790.0,SUB,2021.0
12731,2014.0,2.0,3.0,179,78,1070.0,1070.0,227910.0,SUB,2021.0
12732,2020.0,1.0,31.0,183,78,5350.0,5350.0,608830.0,RS,2021.0
12733,2019.0,7.0,4.0,195,86,3210.0,3210.0,381990.0,LCB,2022.0
12734,2018.0,8.0,31.0,178,77,4280.0,4280.0,621670.0,SUB,2023.0
12735,2016.0,9.0,6.0,187,84,1070.0,1070.0,514670.00000000006,CB,2021.0
12736,2018.0,2.0,1.0,165,61,3210.0,3210.0,655910.0,RES,2021.0
12738,2017.0,7.0,25.0,170,68,2140.0,2140.0,608830.0,ST,2021.0
12739,2020.0,8.0,3.0,190,82,3210.0,3210.0,701920.0,LS,2022.0
12740,2020.0,1.0,22.0,192,82,535.0,535.0,552120.0,SUB,2021.0
12741,2018.0,7.0,1.0,187,85,1070.0,1070.0,388410.0,GK,2022.0
12742,2014.0,1.0,3.0,178,72,2140.0,2140.0,561750.0,LB,2021.0
12743,2019.0,7.0,1.0,178,73,3210.0,3210.0,701920.0,LS,2021.0
12744,2017.0,7.0,1.0,180,76,3210.0,3210.0,608830.0,LB,2021.0
12745,2019.0,1.0,22.0,188,90,2140.0,2140.0,582080.0,SUB,2021.0
12746,2018.0,1.0,4.0,183,77,856.0,856.0,543560.0,SUB,2021.0
12747,2016.0,7.0,4.0,180,75,3210.0,3210.0,372360.0,SUB,2021.0
12748,2019.0,1.0,2.0,185,83,3210.0,3210.0,701920.0,RS,2021.0
12749,2016.0,1.0,25.0,177,77,3210.0,3210.0,701920.0,SUB,2021.0
12750,2020.0,7.0,3.0,184,78,1070.0,1070.0,398040.0,RES,2021.0
12751,2017.0,7.0,23.0,180,73,4280.0,4280.0,701920.0,LCM,2021.0
12752,2019.0,6.0,5.0,186,84,2140.0,2140.0,468660.0,GK,2021.0
12753,2018.0,2.0,15.0,177,73,1070.0,1070.0,434420.0,SUB,2021.0
12754,2020.0,7.0,30.0,180,77,1070.0,1070.0,539280.0,SUB,2020.0
12755,2019.0,1.0,13.0,188,83,1070.0,1070.0,368080.0,SUB,2020.0
12756,2020.0,8.0,14.0,179,71,2140.0,2140.0,396970.0,RCM,2021.0
12757,2019.0,8.0,21.0,185,80,2140.0,2140.0,506110.00000000006,RS,2021.0
12758,2020.0,1.0,28.0,170,72,3210.0,3210.0,582080.0,RES,2021.0
12759,2019.0,7.0,1.0,179,73,856.0,856.0,582080.0,SUB,2021.0
12760,2019.0,1.0,24.0,188,80,1070.0,1070.0,608830.0,RS,2022.0
12761,2019.0,8.0,21.0,191,88,2140.0,2140.0,469730.0,SUB,2021.0
12762,2019.0,7.0,1.0,183,72,1070.0,1070.0,361660.0,GK,2021.0
12763,2020.0,1.0,2.0,178,81,535.0,535.0,805710.0,LM,2020.0
12764,2020.0,8.0,13.0,187,75,2140.0,2140.0,561750.0,RB,2022.0
12765,2020.0,8.0,2.0,185,78,3210.0,3210.0,608830.0,SUB,2022.0
12767,2018.0,7.0,1.0,190,75,2140.0,2140.0,701920.0,CM,2021.0
12768,2016.0,7.0,1.0,174,70,695.5,695.5,503970.00000000006,LCM,2021.0
12769,2017.0,1.0,1.0,190,75,3210.0,3210.0,497550.0,RCB,2022.0
12770,2018.0,3.0,7.0,186,81,1070.0,1070.0,501830.00000000006,RES,2020.0
12771,2016.0,7.0,1.0,173,72,1070.0,1070.0,582080.0,LM,2022.0
12772,2019.0,7.0,9.0,175,70,3210.0,3210.0,608830.0,LB,2021.0
12773,2020.0,7.0,1.0,177,73,1070.0,1070.0,621670.0,SUB,2021.0
12774,2019.0,1.0,8.0,183,76,963.0,963.0,368080.0,SUB,2021.0
12775,2020.0,8.0,17.0,174,70,3210.0,3210.0,582080.0,LCM,2021.0
12776,2018.0,7.0,2.0,188,80,3210.0,3210.0,411950.0,SUB,2021.0
12777,2015.0,1.0,9.0,193,86,802.5,802.5,401250.0,RCB,2021.0
12778,2014.0,2.0,10.0,194,85,1070.0,1070.0,434420.0,SUB,2020.0
12779,2020.0,1.0,31.0,176,71,2140.0,2140.0,581010.0,SUB,2021.0
12780,2020.0,1.0,2.0,178,75,1070.0,1070.0,368080.0,SUB,2024.0
12781,2018.0,7.0,1.0,190,85,2140.0,2140.0,465450.0,SUB,2022.0
12782,2020.0,1.0,8.0,182,81,2140.0,2140.0,388410.0,SUB,2021.0
12783,2019.0,8.0,20.0,181,79,2140.0,2140.0,433350.0,SUB,2021.0
12784,2020.0,1.0,2.0,180,72,2140.0,2140.0,582080.0,SUB,2021.0
12785,2020.0,8.0,2.0,182,75,3210.0,3210.0,449400.0,LCB,2021.0
12786,2020.0,8.0,12.0,186,78,3210.0,3210.0,701920.0,ST,2022.0
12787,2020.0,1.0,1.0,179,79,535.0,535.0,862420.0,RDM,2024.0
12788,2018.0,7.0,1.0,189,79,3210.0,3210.0,608830.0,SUB,2021.0
12789,2013.0,8.0,8.0,178,72,3210.0,3210.0,434420.0,SUB,2022.0
12790,2012.0,1.0,1.0,178,69,2140.0,2140.0,468660.0,LCM,2024.0
12791,2012.0,1.0,1.0,184,73,1016.5000000000001,1016.5000000000001,621670.0,SUB,2020.0
12792,2020.0,8.0,11.0,184,77,2140.0,2140.0,506110.00000000006,SUB,2022.0
